Timp,ID_Corp,PozitieX,PozitieY,UnghiPhi,VitezaX,VitezaY,VitezaOmega,AcceleratieX,AcceleratieY,AcceleratieEpsilon
0.671000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.671000,3,8.236385,2.156921,-0.000448,-0.007592,0.003421,-0.000316,0.000000,0.000000,0.000000
0.679000,1,4.924597,0.865031,0.173881,-0.000623,0.003546,0.000720,0.000000,0.000000,0.000000
0.679000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.679000,3,8.236324,2.156910,-0.000451,-0.007592,0.003421,-0.000316,0.000000,0.000000,0.000000
0.687000,1,4.924597,0.865031,0.173881,-0.000623,0.003546,0.000720,0.000000,0.000000,0.000000
0.687000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.687000,3,8.236263,2.156898,-0.000454,-0.007592,0.003421,-0.000316,0.000000,0.000000,0.000000
0.695000,1,4.924597,0.865031,0.173881,-0.000623,0.003546,0.000720,0.000000,0.000000,0.000000
0.695000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.695000,3,8.236202,2.156887,-0.000456,-0.007592,0.003421,-0.000316,0.000000,0.000000,0.000000
0.703000,1,4.924597,0.865031,0.173881,-0.000623,0.003546,0.000720,0.000000,0.000000,0.000000
